cid	AARS	ABCF1	ABL1	ACAA1	ACAT2	ACLY	ADAM10	ADH5	PARP1	ADRB2	AGL	AKT1	ALAS1	ALDOA	ALDOC	SLC25A4	ANXA7	APBB2	BIRC2	BIRC5	APOE	APP	FAS	RHOA	ARHGAP1	ASAH1	ATF1	ATP1B1	ALDH7A1	ATP6V0B	BAD	BAX	CCND1	BCL2	BDH1	BID	BLMH	BLVRA	BMP4	BNIP3	BNIP3L	BPHL	BRCA1	BTK	BUB1B	C5	DDR1	CALM3	CALU	CAPN1	CAST	CASP2	CASP3	CASP7	CASP10	CAT	CBLB	CBR1	CBR3	CCNA2	CCNB1	CCND3	CCNF	CCNH	SCARB1	CD40	CD44	CD58	ADGRE5	CDK1	CDC20	CDC25A	CDC25B	CDC42	CDH3	CDK2	CDK4	CDK6	CDK7	CDKN1A	CDKN1B	CDKN2A	CEBPA	CEBPD	CENPE	CETN3	CHEK1	CHN1	CIRBP	CLTB	CLTC	COL1A1	COL4A1	CREB1	CRK	CRKL	CRYZ	CSK	CSNK1A1	CSNK1E	CSNK2A2	CSRP1	CTNND1	CTSD	CTSL	CYB561	DAG1	DAXX	DCK	DCTD	DDB2	GADD45A	DDX10	DECR1	DFFA	DFFB	DLD	DNM1	DNMT1	DNMT3A	DPH2	DSG2	TSC22D3	DUSP3	DUSP4	DUSP6	TOR1A	E2F2	ECH1	EDN1	EGF	EGFR	EGR1	EIF4EBP1	EIF4G1	EIF5	ELAVL1	CTTN	EPB41L2	EPHA3	EPHB2	EPRS	NR2F6	ERBB2	ERBB3	ETFB	ETS1	ETV1	EXT1	EZH2	FAH	PTK2B	FAT1	FDFT1	FGFR2	FGFR4	FHL2	FKBP4	FOXO3	FOS	FPGS	FUT1	FYN	SLC37A4	GAA	GABPB1	GALE	GAPDH	GATA2	GATA3	GFPT1	GHR	GLI2	GLRX	GNA11	GNA15	GNAI1	GNAI2	GNAS	SFN	GPC1	GPER1	GRB7	GRB10	GRN	NR3C1	CXCL2	GSTM2	GSTZ1	MSH6	GTF2A2	GTF2E2	HSD17B10	HADH	HDAC2	HIF1A	HK1	HLA-DMA	HLA-DRA	HMGCR	HMGCS1	HMOX1	HOXA5	HOXA10	HPRT1	HES1	DNAJB2	HSPA1A	HSPA4	HSPA8	HSPB1	HSPD1	DNAJB1	ICAM1	ICAM3	ID2	IDE	IFNAR1	IGF1R	IGF2R	IGFBP3	IGHMBP2	IKBKB	IL1B	IL4R	IL13RA1	ILK	INPP1	INSIG1	ITGAE	ITGB5	JUN	KCNK1	KIF5C	KIT	KTN1	LAMA3	STMN1	LBR	LGALS8	LIG1	LIPA	LOXL1	LRPAP1	LYN	SMAD3	MAN2B1	MAT2A	MBNL1	MCM3	ME2	MEF2C	MAP3K4	MEST	MIF	FOXO4	MMP1	MMP2	MNAT1	MSRA	MUC1	MYBL2	MYC	GADD45B	MYLK	MYO10	NCK1	NFATC3	NFATC4	NFE2L2	NFIL3	NFKB2	NFKBIA	NFKBIB	NFKBIE	NIT1	NMT1	NOS3	CNOT4	NOTCH1	PNP	NPC1	SLC11A2	NRAS	NUCB2	NUP88	NVL	ORC1	OXA1L	OXCT1	PAFAH1B1	PAFAH1B3	SERPINE1	PAK1	PCBD1	PCCB	PCK2	PCM1	PCMT1	PCNA	PDGFA	PFKL	PGAM1	PGM1	PHKA1	PHKB	PHKG2	PIK3C2B	PIK3C3	PIK3CA	PIN1	PLA2G4A	PLCB3	PLK1	PLP2	PLS1	PLSCR1	PMAIP1	PMM2	POLB	POLE2	POLR2I	POLR2K	PPARD	PPARG	PPIC	PPOX	PPP2R5A	PPP2R5E	PRCP	PRKACA	PRKCD	PRKCH	PRKCQ	MAPK9	MAPK13	MAP2K5	PRKX	PROS1	LGMN	HTRA1	PSMB8	PSMB10	PSMD2	PSMD4	PSMD9	PSMD10	PSME1	PSME2	PTGS2	PTK2	PTPN1	PTPN6	PTPN12	PTPRC	PTPRF	PTPRK	PXMP2	PXN	PYCR1	PYGL	RAB4A	RAB27A	RAC2	RAD9A	RAD51C	MOK	RALA	RALB	RALGDS	RAP1GAP	RASA1	RB1	KDM5A	RELB	RFC2	RFC5	RFNG	RFX5	RGS2	RHEB	RNH1	RPA1	RPA2	RPA3	MRPL12	RPN1	RPS5	RPS6	RPS6KA1	RSU1	RTN2	S100A4	S100A13	SATB1	SCP2	CCL2	SDHB	SGCB	SHB	SHC1	SKIV2L	SKP1	SLC1A4	SMARCA4	SMARCC1	SMARCD2	SNAP25	SNCA	SOX2	SOX4	SPAG4	SPP1	SPR	SPTAN1	SRC	STAT1	STAT3	STAT5B	AURKA	STK10	STX1A	STX4	STXBP1	STXBP2	SUPV3L1	SUV39H1	SYK	SYPL1	TARBP1	TBP	TBX2	TBXA2R	TCEA2	VPS72	TCTA	DYNLT3	TERT	TESK1	TFAP2A	TFDP1	TGFB3	TGFBR2	TIAM1	TIMP2	TJP1	TLE1	TLR4	TSPAN6	TSPAN4	TOP2A	TP53	TP53BP1	TP53BP2	TPD52L2	TPM1	TSTA3	TXNRD1	UBE2A	UGDH	NR1H2	USP1	VDAC1	WFS1	WRB	XBP1	XPNPEP1	ZFP36	ZNF131	ZMYM2	PAX8	CXCR4	IFRD2	MAPKAPK3	USP7	REEP5	ST7	KAT6A	PDHX	FOSL1	HMGA2	NCOA3	NRIP1	SMC1A	LAGE3	AXIN1	CDC45	FZD1	FZD7	HIST2H2BE	PIP4K2B	NCK2	DYRK3	DUSP11	RAE1	PIK3R3	NIPSNAP1	ELP1	HAT1	MAPKAPK5	BHLHE40	MKNK1	CASK	AKR7A2	RUVBL1	PSMG1	BECN1	MBTPS1	EED	CTNNAL1	RNMT	PEX11A	CREG1	INPP4B	IQGAP1	SOCS2	CFLAR	CDK5R1	ST3GAL5	IER3	SQSTM1	SLC5A6	CPNE3	CCNA1	TIMELESS	P4HA2	PLOD3	NOL3	SLC25A14	MPZL1	MAP7	DNAJA3	USP14	MTA1	PDLIM1	SMC3	PRPF4	CCNB2	CCNE2	SYNGR3	LPAR2	ARHGEF2	ZW10	AURKB	VAPB	NOLC1	UBE2L6	MAPKAPK2	CYTH1	ITGB1BP1	BCL7B	COPB2	ADGRG1	TM9SF2	MAP4K4	HOMER2	SH3BP5	PIGB	PSMF1	SPTLC2	TBPL1	BAG3	POLR1C	SPAG7	FEZ2	IKBKE	MTFR1	HS2ST1	IPO13	VGLL4	NUP93	UBE3C	EDEM1	TRAM2	CEP57	KIAA0100	HERPUD1	KIAA0355	USP6NL	CCP110	MLEC	TATDN2	MRPL19	SCRN1	EFCAB14	KEAP1	MELK	PLEKHM1	C2CD5	KIAA0753	C2CD2L	TOMM70	WASHC5	KLHL21	ARNT2	FAM20B	NCAPD2	PAN2	LPGAT1	KIF14	OXSR1	MVP	DMTF1	GNPDA1	HDAC6	PARP2	MAMLD1	DNAJB6	SMC4	ABCC5	ABCB6	DNM1L	TSPAN3	KIF20A	ARL4C	TRAP1	G3BP1	MBNL2	CEBPZ	SLC25A13	SORBS3	RBM6	TXNDC9	TRIM13	TRIB1	MFSD10	SLC35B1	TIMM17B	AKAP8	STUB1	NET1	SMNDC1	PAK4	TNIP1	IKZF1	RXYLT1	HMG20B	MYL9	LYPLA1	PPIE	VAV3	LRRC41	CRTAP	VAT1	STK25	APPBP2	CHERP	HYOU1	RPP38	SLC35A1	DRAP1	PAICS	ST6GALNAC2	STAMBP	NPRL2	IGF2BP2	YKT6	CGRRF1	RRAGA	GNB5	EBP	CNPY3	YME1L1	TCFL5	KDM5B	POP4	ARPP19	ZNF274	MTHFD2	WASF3	UTP14A	FRS2	CLPX	PGRMC1	MALT1	CPSF4	BLCAP	TCERG1	RNPS1	TOMM34	PDIA5	MLLT11	EBNA1BP2	TMED10	ASCC3	SLC27A3	KIF2C	CCDC85B	TLK2	KDELR2	RAB31	B4GAT1	TENT4A	UBE2C	DUSP14	TOPBP1	PRSS23	PWP1	PKIG	CORO1A	LSM6	PSIP1	SLC2A6	NISCH	CHEK2	PRAF2	POLG2	CHP1	PNKP	ECD	DDX42	TWF2	CASC3	COG2	ATF5	MTF2	PUF60	RAB11FIP2	CLSTN1	FOXJ3	KHDC4	EPN2	SACM1L	ATF6	RPIA	RAB21	SPEN	FBXO21	RBM34	WDTC1	XPO7	TBC1D9B	RRP1B	MYCBP2	CDK19	GPATCH8	MAST2	DCUN1D4	FCHO1	SNX13	ATP11B	JMJD6	RRS1	RRP12	SYNE2	PDS5A	CAMSAP2	ATMIN	TRIM2	WASHC4	USP22	WDR7	JADE2	ARHGEF12	PPP1R13B	RRP8	NUDCD3	SIRT3	SLC35A3	ICMT	MACF1	SUZ12	KAT6B	NNT	ADAT1	TMEM50A	KLHDC2	ACOT9	SSBP2	NUP62	ARFIP2	LSM5	PLA2G15	CEMIP2	ZNF318	FBXO7	SPDEF	BAMBI	BACE2	COG4	MPC2	CLIC4	C2CD2	TIPARP	TSKU	RNF167	LRP10	ZNF451	SENP6	RAI14	KIF1BP	TES	PHGDH	MYCBP	CHIC2	TIMM9	AKAP8L	ATP2C1	TRAPPC3	DMAC2L	TNFRSF21	SESN1	HTATSF1	TMEM97	BZW2	CHMP4A	GTPBP8	DNAJC15	PACSIN3	RBM15B	HOOK2	SNX11	TIMM22	NENF	UBQLN2	ERO1A	DNTTIP2	PIK3R4	HDGFL3	COPS7A	NSDHL	HEBP1	MTERF3	AMDHD2	ISOC1	MRPS16	FIS1	GOLT1B	GLOD4	GMNN	LAP3	NOSIP	DERA	SCCPDH	MRPS2	VPS28	HSD17B11	NUSAP1	SCAND1	CD320	NGRN	SNX7	ATP6V1D	ZNF589	PRKAG2	UBE2J1	EVL	HACD3	UFM1	LSR	DHRS7	CAB39	ARID4B	NUDT9	CYCS	TERF2IP	GFOD1	KCTD5	TMCO1	DHX29	EXOSC4	DDIT4	PAF1	P4HTM	SLC35F2	ZNF586	FBXL12	TEX10	YTHDF1	TXNL4B	HERC6	PIH1D1	PPP2R3C	FKBP14	CDCA4	PLEKHJ1	HEATR1	ANO10	UBR7	FAIM	ADI1	ABCF3	ENOSF1	CARMIL1	ANKRD10	STAP2	IARS2	NUP133	CNDP2	MINDY1	KDM3A	PECR	EAPP	CISD1	ZNF395	KLHL9	NPDC1	TM9SF3	PAK6	DUSP22	COQ8A	CIAPIN1	PLSCR3	SCYL3	LYRM1	ZMIZ1	MCOLN1	THAP11	ABHD6	TRIB3	POLD4	SQOR	ENOPH1	PRUNE1	SNX6	FASTKD5	ELAC2	ABHD4	MCUR1	RBKS	ATG3	CIAO3	ZDHHC6	ACBD3	CERK	NT5DC2	ACD	INTS3	TRAK2	METRN	ELOVL6	TMEM109	CCDC86	TRAPPC6A	CHAC1	MBOAT7	PRR15L	CRELD2	FSD1	TCTN1	CHMP6	NPEPL1	FAM57A	NUP85	TCEAL4	DHDDS	DENND2D	FBXO11	CCDC92	COASY	WDR61	TSEN2	PRR7	ITFG1	GDPD5	GRWD1	ARID5B	TUBB6	PSRC1	ADO	HIST1H2BK	MICALL1	UBE3B	JPT2	SLC25A46	COG7	MAPK1IP1L	TBC1D31	H2AFV	RPL39L	CANT1	WIPF2	TICAM1	TXLNA	SPRED2	EML3	STIMATE	DIPK1A
CGS001_HA1E_96H:CDK7:1.5	0.97044885	-0.34905842	-0.6807684	-0.13736825	-0.7670648	0.035020918	0.5130012	0.032979675	0.4885062	-0.16623645	-0.05173625	-0.15837424	0.3203466	-0.10462662	0.4422671	-0.13008022	-0.31067824	0.5725794	0.15337089	-0.038996607	0.780928	0.46591398	0.14402081	-1.0346664	0.6167115	-0.20849605	-0.62115175	0.3865096	0.15793306	-0.62669474	0.662628	0.074241646	0.9828434	0.23820893	0.2989018	0.22638392	-0.017116606	-0.42418027	-0.066309094	-0.5095749	0.3110157	-0.48980594	0.43297148	0.517223	0.19091994	0.31994423	0.6563331	-0.32377616	0.34327227	-0.20325267	-0.19973074	-0.10197374	-0.32721576	-0.66795725	0.5481377	-0.05252976	0.70748436	-0.36229327	-0.50896996	-0.36094654	-0.6991503	-0.47449267	0.35602957	0.09529222	0.66195697	0.19454469	-0.05566609	-0.6518011	0.34386367	-1.4354408	-0.5981698	0.1787428	-0.8187342	-0.06556517	0.090053156	-0.42780784	-0.43359876	1.0946361	-4.2084823	0.4701067	-0.012793452	-1.4517585	-0.32888737	0.42657143	-0.3586176	0.22662011	0.6092377	-0.47528702	0.35570997	-0.025141984	-0.00030892342	0.36904734	-0.112598106	0.5122338	-1.4136525	0.08721733	-0.55247724	-0.35995883	0.21424747	-0.43768412	-0.5874344	-1.8151355	0.11197917	0.2663306	0.11061299	0.2522291	0.60441136	-0.13353103	-0.45364165	-1.3479952	-0.08088102	0.2313609	0.015729588	-0.3189372	0.08568039	-0.09513134	0.4407127	0.16459218	0.031727538	0.3970951	-0.1237485	0.0304441	0.08762054	1.004901	-0.7758128	-0.6681718	0.006415114	-0.15555127	0.009928271	0.18134335	0.8724209	-0.032930076	-0.16040704	0.16155812	0.25388378	-0.657449	0.41665408	1.3601737	0.011868499	0.5498194	0.5276231	0.7310367	0.21248268	-0.4170225	0.31514204	0.022087999	0.008988572	0.29339948	0.11236245	-0.6292165	0.29609722	0.34863508	-0.15099645	-0.54567873	0.71028924	0.7054865	-0.13317719	-0.72939765	0.59848315	0.57017845	0.021850219	0.06077749	0.1891018	-0.5376097	-0.20097737	0.3959766	-0.046959274	-0.09498628	-0.6118064	-0.6490302	-0.61700326	-0.3313396	0.35824132	-1.3735077	0.27615213	-0.078102514	-0.049830265	0.46510345	0.14854063	-0.33713323	1.1645358	0.33960173	0.30681103	0.48221862	0.33223796	-1.1987699	-0.415219	0.1418772	-0.8855086	-0.55442154	-0.8671025	-0.5087555	-0.22704262	0.37599075	-2.428872	1.2710215	-0.07304399	-0.57882947	-0.13670313	-0.07636121	0.15044272	-0.18883139	0.45199025	-0.4901404	-0.2667814	0.19829309	-0.2339796	1.5098171	0.6251043	-0.07331234	0.44437695	-0.3794921	0.62969553	0.5693104	0.033739716	-0.3095096	-0.1517865	0.40654927	0.23234975	-0.5473066	0.5570868	0.8619566	0.4183069	0.36409009	0.30694634	-0.038871855	0.12327741	-0.049039915	-0.019016802	0.52218014	0.6497898	-0.7059317	-0.18763766	-0.7536558	0.5016651	0.35202193	-0.1406848	-1.1050495	-0.047464028	0.22437146	0.42110497	1.2243516	0.624244	0.20366688	-0.26333573	0.8183697	-0.3977844	-0.044767857	0.4210545	0.77391577	0.18697086	0.28490353	-0.23172161	0.017473612	-0.12141177	-0.4477314	1.0085359	0.24006128	-0.22471845	-0.49247828	-0.28777468	0.27381787	-0.028701112	0.45054686	0.67908484	0.16459146	-0.3813631	-0.033762336	0.10081334	0.15016335	-0.241548	0.37639374	0.16463605	-0.12580453	0.56303763	-0.10980381	-0.36369595	0.13856828	0.16245717	0.3043322	-0.61696833	0.39702946	-0.99025416	0.12452994	0.44197157	-0.26372713	0.29768276	0.1465839	0.21347302	-0.30713516	0.25408864	-0.7414477	-0.17118247	0.06944341	0.25580335	0.03816405	-0.0958845	0.08730105	-0.56970084	-1.9530754	0.6065829	0.7999064	-0.29843077	-0.06253365	0.7867448	0.42164677	0.4951604	0.0015363358	-0.35177088	-0.1335427	-0.7065631	0.25988296	0.33371323	-0.43171066	0.3921618	-0.367155	-0.638712	-0.63598675	0.3408475	-0.20445648	-0.23438856	0.30574328	-1.5774219	0.66910994	0.704948	0.06934555	0.067078635	-0.1285032	0.1480273	-0.16330525	0.15344721	-0.28075957	0.19455382	0.53325444	0.5710708	-0.757033	0.80186075	0.4177293	0.6030717	-0.19411719	0.562031	-0.6368116	0.2844637	0.25554985	-0.86668277	-0.9061084	-0.5153579	-0.52431315	-0.54758203	0.14444768	-1.4956472	0.36877698	0.13303228	-1.3164898	0.39021364	-0.19865456	0.11784305	0.65234107	0.1103501	0.47892308	-0.38315558	-0.18039149	-0.3237696	-0.33403328	-0.5110678	0.14382383	0.24953444	-0.95032644	-2.074521	-0.71106344	0.08936129	-0.32525676	-0.09216725	0.1478488	0.5050055	-0.25320438	-0.44916558	0.24166113	0.059539013	0.12468812	-0.37201554	-0.25102758	0.54065716	0.114494264	-0.060411766	0.05337487	-0.45292568	-0.3242892	-0.21780336	-0.400002	0.29406616	-0.13259795	-0.11897208	-0.47605777	0.51711625	-0.4332782	0.2845053	-0.9290066	-0.372362	-1.2193764	0.34535342	0.2671024	0.05654379	-0.1598422	0.056250177	-0.058101073	-0.2896203	0.53524923	0.01899556	0.5891425	-0.4747646	-0.5218277	-0.4468794	-0.043815054	-0.05397932	-0.11127363	-0.21277674	0.22554164	-0.43108994	0.28415787	0.3316137	0.19545594	1.1411481	0.16606265	0.0014565177	0.15299669	0.11596207	0.3687524	-0.49364436	0.037527382	-1.8600911	-0.39113653	0.2295432	-0.09160609	0.38139555	1.1864716	-0.09797605	0.025907844	0.21416184	0.015707493	-0.49955437	0.4416399	1.5811193	-0.087598994	0.48262185	-0.08995348	-0.73679066	0.3924746	-1.0891075	-0.09709003	-0.32423505	-0.08193941	0.04462642	0.1964785	0.49016094	-0.036608193	-0.18560869	-0.36703023	-1.6980374	-0.083550304	-0.27594018	-0.4637317	0.20582053	0.77240473	-0.49463093	0.16266173	0.4363357	0.15015888	0.14291033	0.943977	-0.34625345	-0.025978941	0.044959188	-0.3445012	-0.3470295	-0.4415314	-0.25468612	0.46427715	-0.898308	0.599663	0.3873948	0.054944232	-0.30270457	-0.53100777	0.3562582	0.23493788	-0.80016136	0.1992096	-0.1339143	0.11716199	-0.7635143	0.35275406	0.34925765	0.22327888	-0.8818145	0.25083914	-0.20508458	-0.26728004	-0.29619044	0.23093352	0.23156251	-0.8582048	0.7151207	0.0458324	-0.3235668	-0.28241935	-0.2611993	0.07068834	-0.9016088	0.043200426	-0.08356905	0.09444537	0.7523642	-0.003747411	0.51484376	0.7276285	-0.46206197	-0.9619986	-0.15143695	-0.7883408	0.5140617	1.0766147	0.71571904	0.6074713	0.24689536	0.124329954	0.28638658	0.38290372	-0.4063632	-0.55854917	0.77505505	0.13863924	0.0869459	-0.5778676	-0.3175093	0.25530866	-0.16488716	-0.5655689	-0.7394861	-0.5081481	0.5447098	0.45675975	0.32743117	0.090332955	-0.33839566	0.43102857	-0.2641863	0.67921	0.11670044	-0.2078229	-0.83796066	-0.6406574	-0.31227386	-0.24433668	-0.387772	0.518393	-0.032285362	-0.673161	0.23866406	0.60556537	-0.47324812	-1.2042146	-0.64195174	-0.17248283	0.16155648	-0.5979414	-0.32813263	0.3325346	-0.4294759	-0.4402063	-0.4765809	-0.6317353	0.28188795	0.33168584	0.263972	0.077762365	-1.01609	0.48831043	0.31979337	0.23715031	0.42842048	-0.51099324	-0.10296635	0.060565427	0.3881738	-0.27148062	0.20851478	-0.2396756	-1.4127485	0.33861458	-0.029727578	0.11448997	0.44502157	0.38911355	0.2305969	-0.15917757	0.07482605	-0.09138687	-2.361884	0.14120409	-0.1650347	-0.2316062	0.1474454	-0.16147746	-0.866886	-0.30034205	-0.7434057	0.54735583	-0.3830219	0.78970474	-0.10411556	-1.0872604	0.7229316	-0.5544058	0.057649538	-0.19792306	-1.4518294	-0.20021048	-0.116368726	-0.38467827	-0.9733518	0.33952424	-2.1738932	0.53849775	0.3074117	-0.33223096	0.5926725	-0.08617897	-0.3827656	-0.85822505	-0.81719637	-1.121942	0.30428344	0.3288976	0.22570969	-0.29381472	-0.44579348	0.72335184	-0.68218267	-0.33636788	0.6158924	0.39175022	0.74948156	0.8070928	0.697564	-0.77636075	-0.37860554	0.34969193	-0.2688137	0.26444888	0.2839052	-0.6948345	0.5702513	-0.13807985	0.23752713	0.85700417	0.019605704	-0.48616463	-0.093048714	-0.1131866	0.23615639	-0.9729459	0.9085253	-0.3725602	0.2027769	0.17860046	-0.38986146	-0.3959443	-0.09556179	-0.33151215	0.22991544	0.4913327	0.004859939	-0.049302332	-0.75669396	-0.41139904	0.2719337	-0.043907918	-0.17310928	0.0639037	0.4007424	-0.17483822	0.02712059	0.71383125	0.13109928	0.56573904	-0.66215813	0.5631178	0.2326957	0.01976192	1.2389678	0.96528316	-0.1022929	-0.46873635	-0.40585506	0.06717121	0.3409568	-3.0002713	-0.4532318	0.41948146	-0.72819304	-0.10399795	0.25713122	-0.09193985	-0.7315707	0.12232296	0.5888185	-0.7015252	0.3463823	-0.56060433	-0.13945287	-1.8545902	-0.28417602	-0.00279437	-0.13569215	0.3109721	-0.535427	-0.50678277	0.31373644	0.022661418	-0.8588592	-0.12658137	0.26802608	0.30903822	-1.4603597	0.20044157	-0.87229174	-0.085359305	-0.5783601	0.94361734	0.30278802	0.7385225	0.07825318	-0.1690147	0.47921765	0.2055276	-0.3036874	0.3291798	0.35530978	0.6939927	0.07197574	0.5304989	-1.2642192	0.21304947	0.053492047	0.7231177	0.2722814	0.03332926	0.21633866	-0.93999964	-0.3489189	0.22547108	-0.07677513	-0.14581388	-0.2415828	-0.15594646	0.7433116	0.5565891	0.28709462	0.4914604	0.5194356	0.046349164	0.9351773	0.010045424	0.14050858	-0.12418935	-0.4089107	-0.5454417	0.06035339	-0.6566936	0.70278513	-0.1251244	-0.12971044	0.91774386	0.2646519	0.42732608	0.50933826	-0.37731826	0.32036522	0.49964446	0.20389344	0.5155037	0.41920054	-0.53059256	0.041782677	-0.37279958	0.13245207	0.9516609	-0.07774055	-0.15980993	-0.066146255	0.6629822	0.27650964	0.028169109	0.31265762	-0.2489517	0.370422	0.03593068	-1.0531111	-0.44572818	0.10520518	0.08558133	0.42639333	0.4116553	1.3063167	-0.07955432	-0.43154857	-0.44923097	-0.123743616	0.7299087	-0.04194674	-0.5935634	0.031213608	-0.93699986	1.9772516	0.9001747	-1.1646107	-0.8777473	0.34058568	-1.4024124	-0.22157374	-0.006993033	-0.0335802	0.44398308	0.3908661	-0.038475823	-0.44002408	-0.77209	0.16103865	-0.5610718	-0.35902613	-0.64508724	-1.1247003	0.26354158	0.012286864	-0.11449756	-0.9941948	-0.8933612	-0.2709753	0.00039672107	-0.09955315	0.40321678	-0.1670437	1.0828013	0.38195562	0.23116884	0.84325624	0.25865588	0.030150965	-0.43699235	-0.2733	-0.08009708	-0.24881443	-0.22290295	-0.30041906	-0.63810587	0.42645603	-0.09057623	-0.6597772	0.3139459	-0.2536603	-0.29286084	0.5699283	0.07343981	0.1325554	0.27708262	0.6804844	-0.73564506	2.3327544	-0.22244497	-0.35063857	-0.27740964	-0.8070852	-0.95957845	-0.21871287	-0.03222592	0.9467072	0.7334749	0.19892675	0.10696479	0.3418476	0.49819016	0.9201318	-0.32325912	0.086176135	0.4314263	-0.30212134	-0.041128412	0.044552118	-0.48567623	0.0769617	0.6533259	0.16681083	-0.123032704	0.32509962	0.17671765	-0.6825851	-0.44585624	0.68872064	-0.23184727	0.23015152	-0.1608901	1.0323896	0.5079879	0.85641474	-0.2396857	-0.28951558	-0.06932853	0.47140366	-1.7807362	0.123487845	-0.51334274	-0.55269814	-0.097081974	0.041166984	-0.60897505	0.24201581	0.6555477	0.5145016	-0.15830158	-0.32397074	0.2686362	0.62019205	-0.29027402	0.3906244	-0.17469849	0.22505133	0.15269771	0.62347764	-0.15323298	0.0072646337	1.2221434	-0.16772716	0.0025659055	0.18187135	-0.46439433	0.21452573	0.93696284	0.024877422	-0.21941721	0.21624607	0.10402027	0.6967653	-0.6052604	0.65368026	0.68577015	-0.32879114	0.28484038	0.4611925	0.2853704	0.32070512	1.2181314	-0.30798313	-0.2611547	0.49181032	-0.5569993	0.6060617	-0.26239774	0.3795563	0.47737953	0.44354188	0.3342603	0.3069234	-0.188488	-1.6310953	-0.13620624	-0.058083266	-0.39938524	-0.000817433	-0.17274205	-1.3622125	0.2732988	-0.10526273	-0.06898092	0.20528832	0.22326998	0.17624892	0.26475105
